Order_ID,Order_Date,Ship_Date,Ship_Mode,Country,City,State,Postal_Code,Region
CA-2013-115588,2013-11-11,2013-11-13,Second Class,United States,Toledo,Ohio,43615,East
CA-2014-143861,2014-06-13,2014-06-20,Standard Class,United States,Saint Petersburg,Florida,33710,South
CA-2011-148040,2011-03-22,2011-03-26,Standard Class,United States,Tucson,Arizona,85705,West
CA-2011-148040,2011-03-22,2011-03-26,Standard Class,United States,Tucson,Arizona,85705,West
CA-2014-135167,2014-06-16,2014-06-21,Standard Class,United States,Los Angeles,California,90036,West
CA-2014-137022,2014-11-17,2014-11-23,Standard Class,United States,San Diego,California,92105,West
US-2014-102638,2014-12-30,2015-01-01,First Class,United States,New York City,New York,10035,East
US-2013-167339,2013-01-21,2013-01-23,Second Class,United States,San Diego,California,92037,West
US-2013-167339,2013-01-21,2013-01-23,Second Class,United States,San Diego,California,92037,West
CA-2013-152072,2013-01-15,2013-01-19,Standard Class,United States,Westfield,New Jersey,7090,East
CA-2013-152072,2013-01-15,2013-01-19,Standard Class,United States,Westfield,New Jersey,7090,East
CA-2013-152072,2013-01-15,2013-01-19,Standard Class,United States,Westfield,New Jersey,7090,East
CA-2013-102932,2013-09-20,2013-09-24,Second Class,United States,Orange,New Jersey,7050,East
CA-2013-102932,2013-09-20,2013-09-24,Second Class,United States,Orange,New Jersey,7050,East
CA-2011-165540,2011-02-22,2011-02-26,Standard Class,United States,Woodstock,Illinois,60098,Central
CA-2013-130799,2013-11-12,2013-11-17,Second Class,United States,San Francisco,California,94110,West
CA-2013-164483,2013-01-30,2013-02-03,Standard Class,United States,San Francisco,California,94122,West
US-2013-159856,2013-10-19,2013-10-23,Standard Class,United States,Tempe,Arizona,85281,West
CA-2014-102099,2014-12-19,2014-12-20,First Class,United States,Los Angeles,California,90008,West
CA-2014-102099,2014-12-19,2014-12-20,First Class,United States,Los Angeles,California,90008,West
CA-2014-102099,2014-12-19,2014-12-20,First Class,United States,Los Angeles,California,90008,West
CA-2014-164049,2014-11-03,2014-11-07,Standard Class,United States,Seattle,Washington,98105,West
CA-2011-142727,2011-04-29,2011-05-01,Second Class,United States,Lake Charles,Louisiana,70601,South
CA-2011-142727,2011-04-29,2011-05-01,Second Class,United States,Lake Charles,Louisiana,70601,South
CA-2014-139913,2014-10-24,2014-10-30,Standard Class,United States,Rochester,New York,14609,East
CA-2014-139913,2014-10-24,2014-10-30,Standard Class,United States,Rochester,New York,14609,East
CA-2014-139913,2014-10-24,2014-10-30,Standard Class,United States,Rochester,New York,14609,East
CA-2014-139913,2014-10-24,2014-10-30,Standard Class,United States,Rochester,New York,14609,East
CA-2011-169033,2011-03-30,2011-04-03,Standard Class,United States,Long Beach,New York,11561,East
US-2013-164630,2013-01-04,2013-01-09,Standard Class,United States,Charlotte,North Carolina,28205,South
US-2012-114839,2012-04-26,2012-04-30,Standard Class,United States,Houston,Texas,77036,Central
CA-2012-166464,2012-09-12,2012-09-17,Standard Class,United States,New York City,New York,10035,East
CA-2012-166464,2012-09-12,2012-09-17,Standard Class,United States,New York City,New York,10035,East
CA-2014-124898,2014-09-12,2014-09-16,Standard Class,United States,Columbus,Georgia,31907,South
CA-2013-164035,2013-06-13,2013-06-18,Standard Class,United States,Chicago,Illinois,60610,Central
CA-2013-153577,2013-06-28,2013-07-02,Standard Class,United States,Highland Park,Illinois,60035,Central
CA-2013-153577,2013-06-28,2013-07-02,Standard Class,United States,Highland Park,Illinois,60035,Central
CA-2011-127586,2011-09-26,2011-09-30,Standard Class,United States,Seattle,Washington,98115,West
CA-2014-121615,2014-11-04,2014-11-10,Standard Class,United States,Eagan,Minnesota,55122,Central
CA-2014-121615,2014-11-04,2014-11-10,Standard Class,United States,Eagan,Minnesota,55122,Central
CA-2014-121615,2014-11-04,2014-11-10,Standard Class,United States,Eagan,Minnesota,55122,Central
CA-2014-166415,2014-02-20,2014-02-24,Standard Class,United States,Seattle,Washington,98103,West
CA-2012-118444,2012-11-05,2012-11-09,Standard Class,United States,Coral Springs,Florida,33065,South
CA-2011-113929,2011-06-16,2011-06-21,Standard Class,United States,Hempstead,New York,11550,East
CA-2011-113929,2011-06-16,2011-06-21,Standard Class,United States,Hempstead,New York,11550,East
CA-2011-113929,2011-06-16,2011-06-21,Standard Class,United States,Hempstead,New York,11550,East
CA-2012-134747,2012-10-12,2012-10-17,Second Class,United States,Noblesville,Indiana,46060,Central
CA-2012-134747,2012-10-12,2012-10-17,Second Class,United States,Noblesville,Indiana,46060,Central
CA-2012-134747,2012-10-12,2012-10-17,Second Class,United States,Noblesville,Indiana,46060,Central
CA-2014-155047,2014-08-28,2014-08-31,First Class,United States,Dallas,Texas,75220,Central
CA-2013-160129,2013-11-24,2013-11-24,Same Day,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-160129,2013-11-24,2013-11-24,Same Day,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-160129,2013-11-24,2013-11-24,Same Day,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-164329,2014-01-31,2014-01-31,Same Day,United States,San Francisco,California,94109,West
US-2012-141453,2012-11-30,2012-12-03,Second Class,United States,Austin,Texas,78745,Central
CA-2011-156993,2011-06-28,2011-07-04,Standard Class,United States,Detroit,Michigan,48234,Central
CA-2011-157721,2011-09-02,2011-09-05,First Class,United States,Watertown,New York,13601,East
CA-2011-157721,2011-09-02,2011-09-05,First Class,United States,Watertown,New York,13601,East
CA-2014-128629,2014-07-11,2014-07-15,Second Class,United States,Columbus,Georgia,31907,South
CA-2014-158106,2014-06-05,2014-06-11,Standard Class,United States,Apple Valley,Minnesota,55124,Central
US-2014-120390,2014-10-20,2014-10-27,Standard Class,United States,Burlington,North Carolina,27217,South
CA-2014-143434,2014-11-19,2014-11-25,Standard Class,United States,Saginaw,Michigan,48601,Central
CA-2012-168564,2012-08-08,2012-08-08,Same Day,United States,San Francisco,California,94109,West
CA-2012-168564,2012-08-08,2012-08-08,Same Day,United States,San Francisco,California,94109,West
CA-2012-168564,2012-08-08,2012-08-08,Same Day,United States,San Francisco,California,94109,West
US-2013-169040,2013-12-07,2013-12-13,Standard Class,United States,Seattle,Washington,98105,West
US-2013-169040,2013-12-07,2013-12-13,Standard Class,United States,Seattle,Washington,98105,West
US-2013-169040,2013-12-07,2013-12-13,Standard Class,United States,Seattle,Washington,98105,West
US-2013-169040,2013-12-07,2013-12-13,Standard Class,United States,Seattle,Washington,98105,West
US-2013-169040,2013-12-07,2013-12-13,Standard Class,United States,Seattle,Washington,98105,West
US-2013-169040,2013-12-07,2013-12-13,Standard Class,United States,Seattle,Washington,98105,West
US-2013-169040,2013-12-07,2013-12-13,Standard Class,United States,Seattle,Washington,98105,West
CA-2014-155880,2014-03-26,2014-04-01,Standard Class,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-155880,2014-03-26,2014-04-01,Standard Class,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-155880,2014-03-26,2014-04-01,Standard Class,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-126242,2014-11-20,2014-11-25,Standard Class,United States,Los Angeles,California,90049,West
CA-2014-126242,2014-11-20,2014-11-25,Standard Class,United States,Los Angeles,California,90049,West
CA-2013-166443,2013-11-05,2013-11-06,First Class,United States,San Francisco,California,94122,West
CA-2014-169859,2014-12-15,2014-12-19,Standard Class,United States,San Diego,California,92024,West
CA-2014-169859,2014-12-15,2014-12-19,Standard Class,United States,San Diego,California,92024,West
CA-2014-169859,2014-12-15,2014-12-19,Standard Class,United States,San Diego,California,92024,West
CA-2014-134915,2014-11-13,2014-11-13,Same Day,United States,Glendale,Arizona,85301,West
CA-2014-134915,2014-11-13,2014-11-13,Same Day,United States,Glendale,Arizona,85301,West
CA-2014-134915,2014-11-13,2014-11-13,Same Day,United States,Glendale,Arizona,85301,West
CA-2014-134915,2014-11-13,2014-11-13,Same Day,United States,Glendale,Arizona,85301,West
CA-2014-134915,2014-11-13,2014-11-13,Same Day,United States,Glendale,Arizona,85301,West
CA-2014-134915,2014-11-13,2014-11-13,Same Day,United States,Glendale,Arizona,85301,West
CA-2013-153353,2013-08-19,2013-08-25,Standard Class,United States,New York City,New York,10035,East
CA-2014-123638,2014-06-28,2014-07-05,Standard Class,United States,Watertown,New York,13601,East
CA-2014-168900,2014-05-05,2014-05-10,Standard Class,United States,Springfield,Ohio,45503,East
CA-2012-158456,2012-12-24,2012-12-29,Standard Class,United States,Los Angeles,California,90032,West
CA-2012-158456,2012-12-24,2012-12-29,Standard Class,United States,Los Angeles,California,90032,West
CA-2014-143665,2014-04-27,2014-05-02,Standard Class,United States,Seattle,Washington,98115,West
CA-2014-143665,2014-04-27,2014-05-02,Standard Class,United States,Seattle,Washington,98115,West
CA-2014-137428,2014-12-17,2014-12-22,Second Class,United States,Oceanside,California,92054,West
CA-2014-137428,2014-12-17,2014-12-22,Second Class,United States,Oceanside,California,92054,West
CA-2014-137428,2014-12-17,2014-12-22,Second Class,United States,Oceanside,California,92054,West
CA-2014-137428,2014-12-17,2014-12-22,Second Class,United States,Oceanside,California,92054,West
CA-2011-162866,2011-12-27,2011-12-31,Standard Class,United States,Skokie,Illinois,60076,Central
CA-2011-162866,2011-12-27,2011-12-31,Standard Class,United States,Skokie,Illinois,60076,Central
CA-2014-167941,2014-11-07,2014-11-10,Second Class,United States,Fayetteville,North Carolina,28314,South
CA-2014-167941,2014-11-07,2014-11-10,Second Class,United States,Fayetteville,North Carolina,28314,South
CA-2014-167941,2014-11-07,2014-11-10,Second Class,United States,Fayetteville,North Carolina,28314,South
CA-2014-167941,2014-11-07,2014-11-10,Second Class,United States,Fayetteville,North Carolina,28314,South
CA-2014-167941,2014-11-07,2014-11-10,Second Class,United States,Fayetteville,North Carolina,28314,South
CA-2014-111808,2014-12-17,2014-12-21,Standard Class,United States,Tulsa,Oklahoma,74133,Central
CA-2012-137512,2012-05-07,2012-05-12,Standard Class,United States,Allen,Texas,75002,Central
CA-2012-137512,2012-05-07,2012-05-12,Standard Class,United States,Allen,Texas,75002,Central
CA-2014-139773,2014-12-05,2014-12-05,Same Day,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-134607,2014-10-04,2014-10-09,Second Class,United States,Rochester,New York,14609,East
CA-2011-109232,2011-01-14,2011-01-17,Second Class,United States,Mount Pleasant,South Carolina,29464,South
CA-2012-139850,2012-06-12,2012-06-17,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2012-139850,2012-06-12,2012-06-17,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-131310,2011-07-12,2011-07-18,Standard Class,United States,Seattle,Washington,98115,West
CA-2011-131310,2011-07-12,2011-07-18,Standard Class,United States,Seattle,Washington,98115,West
US-2011-112872,2011-12-06,2011-12-11,Second Class,United States,Springfield,Oregon,97477,West
US-2011-112872,2011-12-06,2011-12-11,Second Class,United States,Springfield,Oregon,97477,West
CA-2013-139269,2013-05-26,2013-05-31,Standard Class,United States,Columbus,Georgia,31907,South
CA-2013-139269,2013-05-26,2013-05-31,Standard Class,United States,Columbus,Georgia,31907,South
CA-2013-139269,2013-05-26,2013-05-31,Standard Class,United States,Columbus,Georgia,31907,South
CA-2013-139010,2013-02-21,2013-02-26,Second Class,United States,Los Angeles,California,90032,West
CA-2013-139010,2013-02-21,2013-02-26,Second Class,United States,Los Angeles,California,90032,West
CA-2013-139010,2013-02-21,2013-02-26,Second Class,United States,Los Angeles,California,90032,West
CA-2013-139010,2013-02-21,2013-02-26,Second Class,United States,Los Angeles,California,90032,West
CA-2013-134376,2013-10-03,2013-10-07,Standard Class,United States,New York City,New York,10024,East
CA-2014-147291,2014-03-12,2014-03-18,Standard Class,United States,Detroit,Michigan,48227,Central
CA-2013-112893,2013-09-10,2013-09-14,Second Class,United States,Stockton,California,95207,West
US-2011-150532,2011-07-14,2011-07-21,Standard Class,United States,Phoenix,Arizona,85023,West
CA-2011-138317,2011-06-21,2011-06-25,Standard Class,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-138317,2011-06-21,2011-06-25,Standard Class,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-138317,2011-06-21,2011-06-25,Standard Class,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-138317,2011-06-21,2011-06-25,Standard Class,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-138317,2011-06-21,2011-06-25,Standard Class,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-138317,2011-06-21,2011-06-25,Standard Class,United States,Philadelphia,Pennsylvania,19120,East
CA-2012-130610,2012-07-05,2012-07-10,Standard Class,United States,Sterling Heights,Michigan,48310,Central
CA-2014-104381,2014-12-17,2014-12-24,Standard Class,United States,Rochester,New York,14609,East
CA-2013-131499,2013-09-09,2013-09-11,First Class,United States,New York City,New York,10011,East
CA-2011-148761,2011-05-17,2011-05-21,Standard Class,United States,Eau Claire,Wisconsin,54703,Central
CA-2014-116519,2014-10-14,2014-10-16,First Class,United States,New York City,New York,10009,East
CA-2011-130729,2011-10-24,2011-10-29,Standard Class,United States,Rancho Cucamonga,California,91730,West
CA-2013-124772,2013-12-06,2013-12-07,First Class,United States,Murray,Kentucky,42071,South
CA-2013-115525,2013-07-26,2013-07-30,Standard Class,United States,Toledo,Ohio,43615,East
CA-2014-134845,2014-04-18,2014-04-24,Standard Class,United States,Louisville,Colorado,80027,West
CA-2014-134845,2014-04-18,2014-04-24,Standard Class,United States,Louisville,Colorado,80027,West
CA-2014-134845,2014-04-18,2014-04-24,Standard Class,United States,Louisville,Colorado,80027,West
CA-2014-134845,2014-04-18,2014-04-24,Standard Class,United States,Louisville,Colorado,80027,West
CA-2014-134845,2014-04-18,2014-04-24,Standard Class,United States,Louisville,Colorado,80027,West
US-2012-138919,2012-09-17,2012-09-21,Standard Class,United States,New York City,New York,10035,East
US-2013-160528,2013-08-24,2013-08-31,Standard Class,United States,Pharr,Texas,78577,Central
US-2013-160528,2013-08-24,2013-08-31,Standard Class,United States,Pharr,Texas,78577,Central
US-2013-160528,2013-08-24,2013-08-31,Standard Class,United States,Pharr,Texas,78577,Central
CA-2012-123568,2012-11-08,2012-11-14,Standard Class,United States,West Jordan,Utah,84084,West
CA-2012-123568,2012-11-08,2012-11-14,Standard Class,United States,West Jordan,Utah,84084,West
CA-2012-123568,2012-11-08,2012-11-14,Standard Class,United States,West Jordan,Utah,84084,West
CA-2012-123568,2012-11-08,2012-11-14,Standard Class,United States,West Jordan,Utah,84084,West
CA-2014-124674,2014-11-18,2014-11-24,Standard Class,United States,Brownsville,Texas,78521,Central
CA-2012-164441,2012-11-08,2012-11-13,Standard Class,United States,New York City,New York,10011,East
CA-2012-164441,2012-11-08,2012-11-13,Standard Class,United States,New York City,New York,10011,East
CA-2014-169054,2014-04-23,2014-04-27,Standard Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-106719,2011-08-24,2011-08-24,Same Day,United States,Billings,Montana,59102,West
CA-2014-116855,2014-12-18,2014-12-22,Standard Class,United States,Chesapeake,Virginia,23320,South
US-2013-164189,2013-03-25,2013-03-29,Standard Class,United States,Gresham,Oregon,97030,West
